source,version,name,version_in_other,name_in_other,statement_count,raw_md5,whitespace_removed_md5,note
live,20260916125815,optimize_manufacturing_child_rls,false,true,1,f4739b6717bfc42b2cd7dc3e11c8c14d,a0a62d9abf83554e0d6a99924cc1312b,version_absent;name_present
live,20260916165349,inventory_advanced_controls,false,true,1,03f970cad494507ddf20630f8cfb2de5,d09653bad18bf3b4dd8c78de07ddafff,version_absent;name_present
live,20260916201316,manufacturing_inventory_posting_automation,false,true,1,80a02278fe6054cdba3fc9ecacc1ba14,19db4b473cc0ee284e4e7e17f1607b68,version_absent;name_present
live,20260916201439,inventory_accounting_journal_bridge,false,true,1,27335f02c166ce8ff8c945b730d3d788,4b67ba183acf64ae3b729b6f9659cb95,version_absent;name_present
live,20260916203203,manufacturing_accounting_activation_v4,false,false,1,9e113bc4d7fc15a0557e649c0af50584,680a176c7dd4537e15ab819a8f7d594e,version_absent
live,20260916205333,production_operations_qc_maintenance_workflows,false,true,1,038b48fb7696bd46e439a923bc8191de,76b85cbf10bab5d49d882c749e97800d,version_absent;name_present
live,20260917050528,revoke_anonymous_tenant_report_access,false,false,1,430b5345654b5c43ece475d58f12c154,4a935854e4efa6fe7a07e67235019df0,version_absent
live,20260917053833,revoke_remaining_anonymous_tenant_report_access,true,true,1,de5a6122c102e1255b856ed0d9f595cc,43189e407f37ab4f498865cf12b8f3c9,version_present;name_present
live,20260917055945,harden_security_definer_rpc_defaults,true,true,1,ab4dad99819faf5c12f6c8e9d3214e21,2bbb209eb7a4f6011b8b2bf2898712ce,version_present;name_present
live,20260917063002,platform_owner_onboarding_billing_licensing,false,true,1,554ab254166e67c9df43a8c65c0855a0,7bcaf75b0b1d9210852879ea8d672613,version_absent;name_present
live,20260917063241,make_subscription_overdue_rpc_invoker,false,true,1,629d6bf4ebb606fdd40b123d3f28112a,e8e8c302a67dba193cd4b2b8dc888dc9,version_absent;name_present
live,20260917112415,align_dashboard_role_permissions,false,true,1,f8a3d69751e89b3154188dd1a312b3b7,aaf34f889d630ff0344a4b2d63476148,version_absent;name_present
live,20260917122115,preserve_posted_document_names,false,true,1,e3b3d8e92c4f789c0853c6c464a8f254,2431783934b198afcca2a0092a8244b3,version_absent;name_present
live,20260921203948,scope_language_entitlements_to_pakistan_en_ur,false,true,1,e5c782f12b0eb22d52ebffda961f81b6,d7240f442d6f9c4b56b67893e32aaaf0,version_absent;name_present
live,20260921204530,limit_company_languages_to_english_urdu,false,false,1,1b39f3e797ed072f09b64804fc3a8c66,232b840bedbbda55f85f99815c3f6db7,version_absent
